time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2020-06-29 04:00:00,9117.87,9087.8,9098.01,775.16,7062296.99,9114.65,direct,
2020-06-29 05:00:00,9127.13,9103.45,9114.65,558.9,5097459.61,9112.42,direct,
2020-06-29 06:00:00,9113.15,9082.77,9112.42,859.84,7825675.8,9085.12,direct,
2020-06-29 07:00:00,9104.13,9069.33,9085.12,1537.14,13965416.16,9090.56,direct,
2020-06-29 08:00:00,9092.07,9063.57,9090.56,1054.62,9579231.8,9090.86,direct,
2020-06-29 09:00:00,9133.67,9083.45,9090.86,1041.0,9482600.82,9131.73,direct,
2020-06-29 10:00:00,9134.71,9101.29,9131.73,828.48,7549833.74,9110.4,direct,
2020-06-29 11:00:00,9110.4,9066.91,9110.4,1554.95,14131442.19,9091.5,direct,
2020-06-29 12:00:00,9117.26,9082.03,9091.5,1145.75,10430848.89,9103.15,direct,
2020-06-29 13:00:00,9103.15,9026.42,9103.15,2851.29,25798158.3,9048.11,direct,
2020-06-29 14:00:00,9082.59,9043.66,9048.11,1644.18,14907016.36,9063.75,direct,
2020-06-29 15:00:00,9131.38,9060.85,9063.75,2127.24,19359405.98,9124.81,direct,
2020-06-29 16:00:00,9150.56,9098.99,9124.81,2095.93,19114454.97,9116.55,direct,
2020-06-29 17:00:00,9156.37,9105.43,9116.55,1345.23,12291110.16,9155.17,direct,
2020-06-29 18:00:00,9171.77,9136.56,9155.17,1829.14,16747436.05,9142.76,direct,
2020-06-29 19:00:00,9159.57,9131.75,9142.76,1014.73,9279548.68,9154.92,direct,
2020-06-29 20:00:00,9193.91,9148.92,9154.92,1518.16,13920636.35,9182.0,direct,
2020-06-29 21:00:00,9234.33,9181.61,9182.0,1824.85,16813258.13,9210.95,direct,
2020-06-29 22:00:00,9234.1,9183.44,9210.95,1324.13,12189367.07,9186.11,direct,
2020-06-29 23:00:00,9193.92,9167.85,9186.11,767.83,7051674.89,9187.07,direct,
2020-06-30 00:00:00,9199.91,9171.1,9187.07,678.2,6227416.63,9175.79,direct,
2020-06-30 01:00:00,9200.99,9157.97,9175.79,1306.87,11998215.4,9200.67,direct,
2020-06-30 02:00:00,9200.74,9174.45,9200.67,405.39,3721665.73,9180.64,direct,
2020-06-30 03:00:00,9181.53,9162.14,9180.64,490.12,4495482.72,9162.95,direct,
2020-06-30 04:00:00,9175.11,9158.96,9162.95,474.56,4349256.44,9159.54,direct,
2020-06-30 05:00:00,9162.87,9121.52,9159.54,1205.69,11023322.47,9124.65,direct,
2020-06-30 06:00:00,9151.71,9116.22,9124.65,1826.16,16702635.75,9146.96,direct,
2020-06-30 07:00:00,9150.95,9126.51,9146.96,749.81,6852591.81,9140.09,direct,
2020-06-30 08:00:00,9140.66,9118.94,9140.09,480.07,4383726.69,9132.39,direct,
2020-06-30 09:00:00,9167.2,9131.86,9132.39,675.75,6185313.07,9159.32,direct,
2020-06-30 10:00:00,9167.54,9146.11,9159.32,588.2,5385946.28,9150.14,direct,
2020-06-30 11:00:00,9157.4,9133.09,9150.14,554.74,5076341.77,9150.23,direct,
2020-06-30 12:00:00,9150.29,9115.01,9150.23,1226.26,11202955.57,9121.75,direct,
2020-06-30 13:00:00,9150.97,9068.77,9121.75,2658.99,24221921.01,9134.23,direct,
2020-06-30 14:00:00,9184.52,9129.76,9134.23,1454.64,13326039.97,9182.72,direct,
2020-06-30 15:00:00,9191.75,9161.56,9182.72,1461.73,13415665.81,9170.25,direct,
2020-06-30 16:00:00,9183.26,9159.42,9170.25,894.53,8205130.03,9176.31,direct,
2020-06-30 17:00:00,9177.52,9130.78,9176.31,1299.86,11897282.36,9147.45,direct,
2020-06-30 18:00:00,9150.53,9131.02,9147.45,778.12,7117092.87,9131.78,direct,
2020-06-30 19:00:00,9153.13,9101.69,9131.78,1362.92,12449338.38,9139.09,direct,
2020-06-30 20:00:00,9159.11,9134.44,9139.09,669.24,6126201.36,9147.68,direct,
2020-06-30 21:00:00,9171.71,9147.51,9147.68,675.43,6190169.79,9163.31,direct,
2020-06-30 22:00:00,9167.93,9130.14,9163.31,689.09,6303907.76,9133.24,direct,
2020-06-30 23:00:00,9160.65,9132.79,9133.24,770.28,7047883.09,9136.47,direct,
2020-07-01 00:00:00,9137.46,9097.33,9136.47,1249.66,11394065.72,9124.25,direct,
2020-07-01 01:00:00,9128.7,9106.26,9124.25,622.89,5681065.65,9126.0,direct,
2020-07-01 02:00:00,9146.77,9120.18,9126.0,727.34,6642769.39,9136.16,direct,
2020-07-01 03:00:00,9139.47,9119.75,9136.16,657.78,6007974.61,9137.59,direct,
2020-07-01 04:00:00,9164.22,9137.59,9137.59,927.65,8492003.63,9151.53,direct,
2020-07-01 05:00:00,9152.82,9136.29,9151.53,556.04,5086765.49,9145.3,direct,
2020-07-01 06:00:00,9148.23,9127.27,9145.3,702.61,6424840.89,9139.58,direct,
2020-07-01 07:00:00,9156.15,9136.53,9139.58,919.11,8409446.3,9136.54,direct,
2020-07-01 08:00:00,9191.16,9136.42,9136.54,2127.3,19511089.34,9175.31,direct,
2020-07-01 09:00:00,9185.03,9158.19,9175.31,834.79,7660553.02,9167.11,direct,
2020-07-01 10:00:00,9176.2,9145.24,9167.11,862.56,7899967.5,9153.96,direct,
2020-07-01 11:00:00,9162.54,9137.26,9153.96,944.92,8625343.38,9161.92,direct,
2020-07-01 12:00:00,9166.42,9137.77,9161.92,722.99,6618866.96,9166.41,direct,
2020-07-01 13:00:00,9254.44,9156.99,9166.41,4346.39,40046162.69,9212.79,direct,
2020-07-01 14:00:00,9248.43,9212.79,9212.79,2111.95,19497824.42,9224.74,direct,
2020-07-01 15:00:00,9265.4,9222.06,9224.74,1877.71,17367792.12,9264.85,direct,
2020-07-01 16:00:00,9299.67,9246.05,9264.85,2573.18,23879986.03,9290.71,direct,
2020-07-01 17:00:00,9295.03,9273.01,9290.71,1466.82,13621418.83,9290.29,direct,
2020-07-01 18:00:00,9291.59,9255.87,9290.29,1223.43,11345989.93,9259.77,direct,
2020-07-01 19:00:00,9277.68,9245.79,9259.77,1082.14,10029993.04,9246.63,direct,
2020-07-01 20:00:00,9264.42,9240.72,9246.63,967.18,8943867.82,9240.78,direct,
2020-07-01 21:00:00,9252.83,9228.01,9240.78,950.69,8787291.14,9243.87,direct,
2020-07-01 22:00:00,9250.97,9221.16,9243.87,772.27,7133530.21,9248.45,direct,
2020-07-01 23:00:00,9254.44,9233.46,9248.45,618.99,5726433.3,9238.89,direct,
2020-07-02 00:00:00,9251.33,9229.59,9238.89,607.82,5618237.52,9233.87,direct,
2020-07-02 01:00:00,9249.14,9230.17,9233.87,461.25,4262818.71,9249.14,direct,
2020-07-02 02:00:00,9267.84,9246.71,9249.14,568.43,5263522.3,9246.72,direct,
2020-07-02 03:00:00,9255.83,9240.07,9246.72,452.96,4190500.24,9243.59,direct,
2020-07-02 04:00:00,9250.57,9234.75,9243.59,468.52,4332527.39,9244.29,direct,
2020-07-02 05:00:00,9256.66,9213.58,9244.29,1091.57,10088348.69,9214.35,direct,
2020-07-02 06:00:00,9216.05,9185.66,9214.35,1614.07,14842100.2,9207.87,direct,
2020-07-02 07:00:00,9219.76,9202.61,9207.87,693.18,6387830.18,9214.02,direct,
2020-07-02 08:00:00,9219.81,9178.72,9214.02,885.25,8144580.92,9214.64,direct,
2020-07-02 09:00:00,9219.86,9204.31,9214.64,603.61,5563600.81,9213.88,direct,
2020-07-02 10:00:00,9214.79,9191.2,9213.88,679.1,6251249.68,9205.62,direct,
2020-07-02 11:00:00,9206.12,9175.69,9205.62,892.81,8204596.91,9200.29,direct,
2020-07-02 12:00:00,9246.88,9186.9,9200.29,1187.89,10952615.66,9244.71,direct,
2020-07-02 13:00:00,9257.92,9230.31,9244.71,1340.15,12390242.88,9253.52,direct,
2020-07-02 14:00:00,9259.05,9196.17,9253.52,2029.95,18731911.18,9197.93,direct,
2020-07-02 15:00:00,9198.03,9043.23,9197.93,7144.04,64902044.02,9046.01,direct,
2020-07-02 16:00:00,9067.01,8954.67,9046.01,6347.7,57204425.76,9041.66,direct,
2020-07-02 17:00:00,9076.83,9018.58,9041.66,2715.67,24566288.06,9071.33,direct,
2020-07-02 18:00:00,9081.05,9034.17,9071.33,1870.53,16964135.64,9072.0,direct,
2020-07-02 19:00:00,9077.63,9036.79,9072.0,1468.13,13305875.72,9053.8,direct,
2020-07-02 20:00:00,9089.36,9039.51,9053.8,1213.33,10998714.31,9086.03,direct,
2020-07-02 21:00:00,9152.26,9077.6,9086.03,1386.69,12632201.48,9135.11,direct,
2020-07-02 22:00:00,9147.11,9093.34,9135.11,1240.91,11318733.86,9106.91,direct,
2020-07-02 23:00:00,9107.16,9089.87,9106.91,693.91,6316267.33,9092.8,direct,
2020-07-03 00:00:00,9105.57,9075.48,9092.8,608.92,5537185.29,9101.37,direct,
2020-07-03 01:00:00,9124.9,9093.91,9101.37,784.2,7146442.73,9111.82,direct,
2020-07-03 02:00:00,9119.55,9099.73,9111.82,717.94,6543852.28,9101.01,direct,
2020-07-03 03:00:00,9107.09,9092.64,9101.01,547.37,4981484.27,9093.86,direct,
2020-07-03 04:00:00,9098.79,9085.47,9093.86,507.69,4619247.66,9097.22,direct,
2020-07-03 05:00:00,9115.09,9090.08,9097.22,693.12,6311752.85,9112.18,direct,
2020-07-03 06:00:00,9118.11,9097.78,9112.18,542.59,4940972.83,9098.92,direct,
2020-07-03 07:00:00,9110.86,9090.0,9098.92,1263.37,11493710.95,9106.55,direct,
2020-07-03 08:00:00,9126.96,9099.3,9106.55,783.54,7144896.61,9102.86,direct,
2020-07-03 09:00:00,9114.91,9056.88,9102.86,1307.7,11873733.89,9083.19,direct,
2020-07-03 10:00:00,9088.93,9062.93,9083.19,887.23,8055712.48,9083.64,direct,
2020-07-03 11:00:00,9102.24,9075.09,9083.64,937.2,8514191.43,9100.06,direct,
2020-07-03 12:00:00,9118.3,9100.03,9100.06,1684.78,15349387.9,9113.64,direct,
2020-07-03 13:00:00,9127.05,9097.56,9113.64,1278.7,11658447.45,9098.86,direct,
2020-07-03 14:00:00,9105.64,9080.1,9098.86,1189.75,10829734.07,9090.2,direct,
2020-07-03 15:00:00,9107.98,9090.2,9090.2,1076.61,9801130.52,9106.52,direct,
2020-07-03 16:00:00,9117.21,9088.9,9106.52,1097.5,9994381.27,9096.89,direct,
2020-07-03 17:00:00,9109.75,9092.01,9096.89,598.45,5450444.07,9096.94,direct,
2020-07-03 18:00:00,9099.1,9079.19,9096.94,870.07,7910330.3,9085.89,direct,
2020-07-03 19:00:00,9091.02,9075.95,9085.89,1165.68,10594249.25,9090.97,direct,
2020-07-03 20:00:00,9100.83,9077.84,9090.97,685.78,6240410.24,9095.7,direct,
2020-07-03 21:00:00,9101.89,9090.38,9095.7,683.84,6223198.69,9100.67,direct,
2020-07-03 22:00:00,9107.7,9088.75,9100.67,737.55,6712350.57,9089.56,direct,
2020-07-03 23:00:00,9089.56,9047.38,9089.56,1157.88,10500844.61,9066.46,direct,
2020-07-04 00:00:00,9084.48,9053.8,9066.46,762.06,6912086.81,9073.55,direct,
2020-07-04 01:00:00,9081.67,9057.74,9073.55,553.15,5024006.2,9077.19,direct,
2020-07-04 02:00:00,9099.35,9073.03,9077.19,722.91,6572163.05,9086.44,direct,
2020-07-04 03:00:00,9097.96,9082.73,9086.44,322.13,2929642.03,9087.39,direct,
2020-07-04 04:00:00,9096.79,9084.03,9087.39,278.0,2531038.68,9088.89,direct,
2020-07-04 05:00:00,9096.09,9082.52,9088.89,515.92,4695529.91,9094.34,direct,
2020-07-04 06:00:00,9097.86,9077.76,9094.34,379.4,3451488.98,9080.91,direct,
2020-07-04 07:00:00,9092.15,9077.36,9080.91,282.67,2569946.85,9079.15,direct,
2020-07-04 08:00:00,9093.53,9077.02,9079.15,333.56,3037135.59,9087.48,direct,
2020-07-04 09:00:00,9088.26,9073.98,9087.48,318.61,2901307.95,9079.55,direct,
2020-07-04 10:00:00,9084.2,9063.42,9079.55,413.77,3762839.57,9075.95,direct,
2020-07-04 11:00:00,9083.06,9063.73,9075.95,541.84,4923113.08,9069.59,direct,
2020-07-04 12:00:00,9084.95,9052.4,9069.59,622.45,5655834.22,9077.91,direct,
2020-07-04 13:00:00,9094.45,9073.87,9077.91,462.08,4205596.5,9093.47,direct,
2020-07-04 14:00:00,9095.58,9079.56,9093.47,510.52,4644362.27,9081.82,direct,
2020-07-04 15:00:00,9083.89,9065.5,9081.82,779.04,7069986.35,9080.81,direct,
2020-07-04 16:00:00,9086.21,9069.23,9080.81,720.44,6538932.71,9080.29,direct,
2020-07-04 17:00:00,9195.07,9078.26,9080.29,2647.34,24241556.44,9175.49,direct,
2020-07-04 18:00:00,9195.91,9139.24,9175.49,1947.69,17848131.17,9150.03,direct,
2020-07-04 19:00:00,9150.11,9116.6,9150.03,927.4,8472570.62,9131.54,direct,
2020-07-04 20:00:00,9153.1,9128.79,9131.54,527.92,4831087.73,9136.35,direct,
2020-07-04 21:00:00,9147.21,9114.27,9136.35,861.19,7872196.87,9125.2,direct,
2020-07-04 22:00:00,9141.87,9121.13,9125.2,401.6,3676132.72,9132.4,direct,
2020-07-04 23:00:00,9142.27,9121.46,9132.4,353.36,3231604.6,9142.2,direct,
2020-07-05 00:00:00,9152.87,9134.9,9142.2,408.97,3742204.47,9141.63,direct,
2020-07-05 01:00:00,9146.34,9129.39,9141.63,268.91,2463942.04,9132.68,direct,
2020-07-05 02:00:00,9142.08,9120.14,9132.68,398.18,3646269.59,9127.48,direct,
2020-07-05 03:00:00,9141.56,9119.96,9127.48,380.36,3477667.27,9135.07,direct,
2020-07-05 04:00:00,9141.71,9121.26,9135.07,316.83,2900709.75,9125.99,direct,
2020-07-05 05:00:00,9136.08,9079.21,9125.99,782.75,7132259.09,9081.66,direct,
2020-07-05 06:00:00,9097.49,9066.85,9081.66,718.26,6530194.8,9067.22,direct,
2020-07-05 07:00:00,9077.41,9055.03,9067.22,662.42,6004243.69,9072.09,direct,
2020-07-05 08:00:00,9086.55,9059.22,9072.09,476.36,4324495.59,9076.96,direct,
2020-07-05 09:00:00,9083.86,9012.29,9076.96,1455.22,13155690.62,9028.5,direct,
2020-07-05 10:00:00,9050.07,9008.45,9028.5,1079.96,9750074.27,9036.85,direct,
2020-07-05 11:00:00,9056.18,9035.8,9036.85,793.83,7180187.33,9042.66,direct,
2020-07-05 12:00:00,9051.58,9021.27,9042.66,760.34,6873991.02,9046.6,direct,
2020-07-05 13:00:00,9046.74,9021.13,9046.6,746.76,6752182.9,9024.06,direct,
2020-07-05 14:00:00,9044.24,9013.16,9024.06,526.71,4762773.6,9041.07,direct,
2020-07-05 15:00:00,9073.17,9035.57,9041.07,715.6,6485464.89,9042.53,direct,
2020-07-05 16:00:00,9051.75,9027.0,9042.53,500.59,4531354.54,9039.04,direct,
2020-07-05 17:00:00,9054.69,9031.94,9039.04,433.71,3929684.52,9048.11,direct,
2020-07-05 18:00:00,9056.8,9041.04,9048.11,406.36,3680695.97,9051.88,direct,
2020-07-05 19:00:00,9062.49,9035.2,9051.88,390.41,3536954.68,9035.2,direct,
2020-07-05 20:00:00,9049.82,9015.9,9035.2,480.64,4348234.72,9016.71,direct,
2020-07-05 21:00:00,9052.1,8935.9,9016.71,2279.27,20498273.25,9039.08,direct,
2020-07-05 22:00:00,9097.15,9039.08,9039.08,1744.99,15843532.85,9084.43,direct,
2020-07-05 23:00:00,9097.42,9069.56,9084.43,820.76,7455331.65,9081.44,direct,
2020-07-06 00:00:00,9094.08,9067.64,9081.44,686.67,6232821.11,9073.39,direct,
2020-07-06 01:00:00,9091.05,9072.3,9073.39,662.76,6022993.45,9088.23,direct,
2020-07-06 02:00:00,9122.93,9088.21,9088.23,1187.16,10814892.87,9099.36,direct,
2020-07-06 03:00:00,9102.86,9086.05,9099.36,391.65,3561717.05,9093.19,direct,
2020-07-06 04:00:00,9102.24,9088.68,9093.19,393.87,3582434.83,9098.87,direct,
2020-07-06 05:00:00,9113.81,9089.28,9098.87,691.17,6290615.77,9113.81,direct,
2020-07-06 06:00:00,9229.87,9113.32,9113.81,3828.23,35177862.03,9224.17,direct,
2020-07-06 07:00:00,9235.63,9183.72,9224.17,1573.55,14480512.43,9199.28,direct,
2020-07-06 08:00:00,9205.03,9186.29,9199.28,556.44,5119106.49,9194.1,direct,
2020-07-06 09:00:00,9205.07,9186.6,9194.1,662.68,6093147.03,9205.01,direct,
2020-07-06 10:00:00,9209.71,9180.59,9205.01,902.95,8305243.08,9194.83,direct,
2020-07-06 11:00:00,9230.98,9194.82,9194.83,1292.66,11899395.52,9229.41,direct,
2020-07-06 12:00:00,9274.71,9203.64,9229.41,2600.38,24042740.03,9272.9,direct,
2020-07-06 13:00:00,9276.97,9239.98,9272.9,2146.99,19872469.28,9256.27,direct,
2020-07-06 14:00:00,9261.24,9232.6,9256.27,1340.26,12391187.99,9258.75,direct,
2020-07-06 15:00:00,9317.58,9253.55,9258.75,3404.68,31607054.69,9305.72,direct,
2020-07-06 16:00:00,9353.32,9297.92,9305.72,3470.84,32379184.92,9317.63,direct,
2020-07-06 17:00:00,9323.17,9310.13,9317.63,1230.21,11460002.95,9313.87,direct,
2020-07-06 18:00:00,9317.93,9288.28,9313.87,1583.01,14726341.31,9298.78,direct,
2020-07-06 19:00:00,9300.03,9266.47,9298.78,2123.41,19717860.1,9295.8,direct,
2020-07-06 20:00:00,9298.85,9262.22,9295.8,1213.24,11258052.65,9277.83,direct,
2020-07-06 21:00:00,9302.38,9275.08,9277.83,1194.09,11084546.6,9280.09,direct,
2020-07-06 22:00:00,9294.35,9271.03,9280.09,1175.5,10907713.76,9290.61,direct,
2020-07-06 23:00:00,9372.09,9289.19,9290.61,2531.84,23636825.25,9347.05,direct,
2020-07-07 00:00:00,9378.69,9332.79,9347.05,1619.16,15141365.28,9333.39,direct,
2020-07-07 01:00:00,9334.92,9311.51,9333.39,1350.02,12589459.01,9315.62,direct,
2020-07-07 02:00:00,9315.62,9263.73,9315.62,2032.26,18864671.27,9280.71,direct,
2020-07-07 03:00:00,9313.45,9278.62,9280.71,1070.66,9954650.08,9298.26,direct,
2020-07-07 04:00:00,9300.49,9284.85,9298.26,625.16,5808017.46,9285.36,direct,
2020-07-07 05:00:00,9293.43,9269.4,9285.36,637.97,5920041.22,9284.54,direct,
2020-07-07 06:00:00,9285.98,9250.73,9284.54,923.53,8555321.21,9274.78,direct,
2020-07-07 07:00:00,9274.85,9243.34,9274.78,1036.07,9587211.65,9262.68,direct,
2020-07-07 08:00:00,9273.46,9249.87,9262.68,807.16,7476333.07,9267.09,direct,
2020-07-07 09:00:00,9268.27,9225.28,9267.09,1342.38,12408368.34,9227.16,direct,
2020-07-07 10:00:00,9252.6,9223.3,9227.16,1226.87,11336981.59,9249.75,direct,
2020-07-07 11:00:00,9273.52,9243.59,9249.75,700.53,6484041.54,9272.6,direct,
2020-07-07 12:00:00,9289.89,9258.2,9272.6,1082.59,10034834.31,9270.4,direct,
2020-07-07 13:00:00,9273.29,9242.44,9270.4,1263.7,11695251.28,9260.97,direct,
2020-07-07 14:00:00,9282.22,9247.06,9260.97,1183.67,10965969.94,9257.52,direct,
2020-07-07 15:00:00,9276.56,9248.83,9257.52,1022.87,9473462.32,9275.65,direct,
2020-07-07 16:00:00,9279.55,9259.21,9275.65,929.83,8618659.02,9263.64,direct,
2020-07-07 17:00:00,9284.64,9262.77,9263.64,863.5,8003877.08,9281.05,direct,
2020-07-07 18:00:00,9285.71,9261.8,9281.05,759.03,7038375.27,9272.64,direct,
2020-07-07 19:00:00,9273.0,9233.77,9272.64,1063.16,9833249.02,9234.66,direct,
2020-07-07 20:00:00,9257.83,9208.31,9234.66,1644.59,15173928.46,9255.29,direct,
2020-07-07 21:00:00,9258.23,9231.96,9255.29,798.81,7386455.59,9246.94,direct,
2020-07-07 22:00:00,9259.47,9236.26,9246.94,843.36,7797744.46,9247.71,direct,
2020-07-07 23:00:00,9268.51,9246.6,9247.71,1010.07,9349130.9,9257.32,direct,
2020-07-08 00:00:00,9267.2,9236.9,9257.32,708.27,6548406.75,9244.2,direct,
2020-07-08 01:00:00,9277.18,9244.18,9244.2,883.03,8181952.01,9275.71,direct,
2020-07-08 02:00:00,9306.61,9275.51,9275.71,1875.23,17429208.13,9299.0,direct,
2020-07-08 03:00:00,9321.59,9283.73,9299.0,1975.08,18371386.31,9305.82,direct,
2020-07-08 04:00:00,9316.63,9257.89,9305.82,1337.82,12419473.82,9265.46,direct,
2020-07-08 05:00:00,9277.37,9254.87,9265.46,770.84,7141696.78,9270.34,direct,
2020-07-08 06:00:00,9281.45,9261.25,9270.34,604.11,5599424.32,9262.3,direct,
2020-07-08 07:00:00,9288.3,9260.33,9262.3,1008.64,9357290.95,9284.11,direct,
2020-07-08 08:00:00,9301.91,9266.43,9284.11,2314.69,21486507.6,9282.04,direct,
2020-07-08 09:00:00,9291.15,9267.3,9282.04,834.4,7742183.75,9279.96,direct,
2020-07-08 10:00:00,9302.37,9279.04,9279.96,930.54,8640694.39,9293.96,direct,
2020-07-08 11:00:00,9312.6,9282.16,9293.96,1117.43,10387620.3,9311.72,direct,
2020-07-08 12:00:00,9335.12,9283.25,9311.72,1574.66,14657326.96,9291.65,direct,
2020-07-08 13:00:00,9451.97,9291.65,9291.65,5939.06,55741565.45,9443.57,direct,
2020-07-08 14:00:00,9471.65,9415.85,9443.57,3460.21,32668509.25,9430.14,direct,
2020-07-08 15:00:00,9441.21,9395.55,9430.14,1681.45,15843801.36,9414.87,direct,
2020-07-08 16:00:00,9432.18,9385.36,9414.87,1728.54,16268218.51,9414.33,direct,
2020-07-08 17:00:00,9430.5,9406.07,9414.33,933.88,8796619.99,9423.09,direct,
2020-07-08 18:00:00,9432.12,9408.53,9423.09,1041.71,9808870.74,9416.47,direct,
2020-07-08 19:00:00,9447.02,9416.47,9416.47,1382.72,13038115.44,9438.57,direct,
2020-07-08 20:00:00,9447.79,9414.45,9438.57,2069.95,19519370.53,9431.07,direct,
2020-07-08 21:00:00,9438.83,9419.4,9431.07,1090.17,10273620.58,9435.22,direct,
2020-07-08 22:00:00,9468.36,9429.71,9435.22,1260.14,11911453.92,9454.41,direct,
2020-07-08 23:00:00,9454.43,9423.93,9454.41,899.68,8484787.92,9439.2,direct,
2020-07-09 00:00:00,9441.67,9400.1,9439.2,966.7,9100378.96,9411.58,direct,
2020-07-09 01:00:00,9412.21,9385.88,9411.58,959.98,9018508.76,9385.88,direct,
2020-07-09 02:00:00,9405.24,9364.31,9385.88,1137.18,10670873.01,9384.01,direct,
2020-07-09 03:00:00,9389.45,9373.48,9384.01,517.83,4855750.67,9388.99,direct,
2020-07-09 04:00:00,9403.01,9376.76,9388.99,512.28,4806153.03,9387.56,direct,
2020-07-09 05:00:00,9404.02,9379.67,9387.56,587.8,5517192.99,9380.7,direct,
2020-07-09 06:00:00,9416.74,9380.16,9380.7,786.35,7391279.85,9410.72,direct,
2020-07-09 07:00:00,9411.11,9395.35,9410.72,870.61,8181038.98,9401.01,direct,
2020-07-09 08:00:00,9402.01,9391.53,9401.01,544.19,5108645.23,9396.18,direct,
2020-07-09 09:00:00,9396.88,9380.76,9396.18,636.79,5974104.15,9385.76,direct,
2020-07-09 10:00:00,9386.24,9355.61,9385.76,1127.75,10565209.89,9365.67,direct,
2020-07-09 11:00:00,9401.27,9358.7,9365.67,999.26,9374175.59,9401.27,direct,
2020-07-09 12:00:00,9431.09,9398.85,9401.27,865.15,8141012.78,9426.38,direct,
2020-07-09 13:00:00,9426.38,9378.11,9426.38,1212.66,11395155.67,9394.6,direct,
2020-07-09 14:00:00,9395.9,9286.64,9394.6,2794.49,26110814.58,9299.83,direct,
2020-07-09 15:00:00,9300.37,9171.37,9299.83,6768.33,62447241.61,9216.45,direct,
2020-07-09 16:00:00,9230.98,9193.53,9216.45,2422.73,22325430.97,9222.08,direct,
2020-07-09 17:00:00,9239.6,9205.96,9222.08,1338.13,12340885.8,9209.82,direct,
2020-07-09 18:00:00,9232.65,9203.95,9209.82,995.08,9172132.33,9230.26,direct,
2020-07-09 19:00:00,9232.68,9197.18,9230.26,1155.56,10646589.78,9221.94,direct,
2020-07-09 20:00:00,9246.19,9213.45,9221.94,773.38,7136206.26,9239.85,direct,
2020-07-09 21:00:00,9256.63,9237.4,9239.85,736.75,6812680.31,9254.15,direct,
2020-07-09 22:00:00,9255.76,9222.22,9254.15,755.84,6980654.28,9246.84,direct,
2020-07-09 23:00:00,9246.87,9224.67,9246.84,712.36,6576578.61,9238.95,direct,
2020-07-10 00:00:00,9238.99,9214.82,9238.95,850.26,7843110.07,9217.2,direct,
2020-07-10 01:00:00,9227.13,9214.93,9217.2,599.9,5531482.04,9222.43,direct,
2020-07-10 02:00:00,9226.43,9198.52,9222.43,734.47,6764981.37,9215.72,direct,
2020-07-10 03:00:00,9230.11,9209.23,9215.72,668.62,6163382.09,9217.94,direct,
2020-07-10 04:00:00,9225.8,9128.71,9217.94,2564.13,23498046.45,9137.5,direct,
2020-07-10 05:00:00,9163.81,9128.8,9137.5,1809.13,16543672.77,9149.93,direct,
2020-07-10 06:00:00,9167.37,9143.06,9149.93,1005.66,9212069.96,9143.79,direct,
2020-07-10 07:00:00,9163.72,9132.17,9143.79,982.59,8992699.71,9152.85,direct,
2020-07-10 08:00:00,9191.48,9152.46,9152.85,732.23,6722209.47,9173.53,direct,
2020-07-10 09:00:00,9187.47,9165.14,9173.53,539.29,4951742.0,9184.36,direct,
2020-07-10 10:00:00,9190.11,9167.82,9184.36,712.78,6545987.56,9185.9,direct,
2020-07-10 11:00:00,9202.97,9162.68,9185.9,1025.93,9420959.43,9163.83,direct,
2020-07-10 12:00:00,9192.3,9163.78,9163.83,1179.51,10823798.69,9184.61,direct,
2020-07-10 13:00:00,9204.48,9165.6,9184.61,1372.5,12606747.63,9181.77,direct,
2020-07-10 14:00:00,9195.98,9167.89,9181.77,840.21,7716849.3,9191.73,direct,
2020-07-10 15:00:00,9246.33,9187.8,9191.73,1444.78,13321308.25,9243.25,direct,
2020-07-10 16:00:00,9247.03,9214.64,9243.25,1474.22,13601854.53,9223.99,direct,
2020-07-10 17:00:00,9226.47,9208.77,9223.99,738.25,6806251.46,9224.88,direct,
2020-07-10 18:00:00,9225.08,9207.67,9224.88,731.48,6743770.19,9219.39,direct,
2020-07-10 19:00:00,9243.2,9217.98,9219.39,821.09,7583799.45,9234.03,direct,
2020-07-10 20:00:00,9253.93,9232.61,9234.03,817.78,7562173.76,9232.61,direct,
2020-07-10 21:00:00,9237.13,9214.76,9232.61,628.98,5804371.73,9218.57,direct,
2020-07-10 22:00:00,9244.84,9215.83,9218.57,587.62,5425667.71,9230.93,direct,
2020-07-10 23:00:00,9317.31,9228.44,9230.93,1560.9,14493734.43,9288.57,direct,
2020-07-11 00:00:00,9302.22,9274.56,9288.57,632.25,5871766.69,9280.65,direct,
2020-07-11 01:00:00,9286.95,9271.52,9280.65,581.69,5398410.13,9283.73,direct,
2020-07-11 02:00:00,9289.8,9271.7,9283.73,336.18,3119999.74,9277.46,direct,
2020-07-11 03:00:00,9285.68,9262.63,9277.46,402.27,3732544.9,9266.92,direct,
2020-07-11 04:00:00,9278.64,9256.85,9266.92,469.06,4348351.14,9261.13,direct,
2020-07-11 05:00:00,9276.06,9259.22,9261.13,478.48,4435558.7,9261.69,direct,
2020-07-11 06:00:00,9269.53,9258.3,9261.69,254.84,2361525.85,9259.67,direct,
2020-07-11 07:00:00,9279.56,9259.06,9259.67,323.77,3002120.65,9273.27,direct,
2020-07-11 08:00:00,9273.28,9262.48,9273.27,339.96,3151070.13,9262.48,direct,
2020-07-11 09:00:00,9263.05,9188.13,9262.48,1598.73,14731511.33,9212.11,direct,
